season,stem,sar_path,opt_path,quality_pass,reject_reasons,opt_edge_mean,opt_gray_std,opt_water_ratio,sar_edge_mean,sar_gray_std,sar_resolved_path,opt_resolved_path
fall,fall_img_tropical_p10794,E:\Data\fall\s1_150\fall_img_tropical_p10794.png,E:\Data\fall\s2_150\fall_img_tropical_p10794.png,False,low_texture,3.550781,3.236484,0.0,11.550415,12.076029,E:\Data\fall\s1_150\fall_img_tropical_p10794.png,E:\Data\fall\s2_150\fall_img_tropical_p10794.png
fall,fall_img_tropical_p11253,E:\Data\fall\s1_150\fall_img_tropical_p11253.png,E:\Data\fall\s2_150\fall_img_tropical_p11253.png,False,low_texture,8.884537,9.28523,0.003038,33.760056,16.276248,E:\Data\fall\s1_150\fall_img_tropical_p11253.png,E:\Data\fall\s2_150\fall_img_tropical_p11253.png
spring,ROIs1158_spring_49_p289,E:\Data\spring\s1_49\ROIs1158_spring_s1_49_p289.png,E:\Data\spring\s2_49\ROIs1158_spring_s2_49_p289.png,False,low_texture;water_like,10.886459,22.140273,0.987413,40.239151,28.233454,E:\Data\spring\s1_49\ROIs1158_spring_s1_49_p289.png,E:\Data\spring\s2_49\ROIs1158_spring_s2_49_p289.png
fall,ROIs1970_fall_129_p1364,E:\Data\fall\s1_129\ROIs1970_fall_s1_129_p1364.png,E:\Data\fall\s2_129\ROIs1970_fall_s2_129_p1364.png,False,water_like,15.060318,25.076412,0.43316,54.71936,43.360187,E:\Data\fall\s1_129\ROIs1970_fall_s1_129_p1364.png,E:\Data\fall\s2_129\ROIs1970_fall_s2_129_p1364.png
spring,ROIs1158_spring_136_p628,E:\Data\spring\s1_136\ROIs1158_spring_s1_136_p628.png,E:\Data\spring\s2_136\ROIs1158_spring_s2_136_p628.png,False,low_texture,14.628983,7.638421,0.0,66.285065,43.79234,E:\Data\spring\s1_136\ROIs1158_spring_s1_136_p628.png,E:\Data\spring\s2_136\ROIs1158_spring_s2_136_p628.png
fall,ROIs1970_fall_65_p243,E:\Data\fall\s1_65\ROIs1970_fall_s1_65_p243.png,E:\Data\fall\s2_65\ROIs1970_fall_s2_65_p243.png,False,water_like,38.268799,46.619328,0.78342,47.313263,38.872022,E:\Data\fall\s1_65\ROIs1970_fall_s1_65_p243.png,E:\Data\fall\s2_65\ROIs1970_fall_s2_65_p243.png
summer,ROIs1868_summer_45_p858,E:\Data\summer\s1_45\ROIs1868_summer_s1_45_p858.png,E:\Data\summer\s2_45\ROIs1868_summer_s2_45_p858.png,False,water_like,28.813477,49.78285,0.62934,55.309769,44.264325,E:\Data\summer\s1_45\ROIs1868_summer_s1_45_p858.png,E:\Data\summer\s2_45\ROIs1868_summer_s2_45_p858.png
winter,ROIs2017_winter_41_p1025,E:\Data\winter\s1_41\ROIs2017_winter_s1_41_p1025.png,E:\Data\winter\s2_41\ROIs2017_winter_s2_41_p1025.png,False,low_texture,15.107849,12.80889,0.000868,27.333282,29.24803,E:\Data\winter\s1_41\ROIs2017_winter_s1_41_p1025.png,E:\Data\winter\s2_41\ROIs2017_winter_s2_41_p1025.png
spring,ROIs1158_spring_78_p717,E:\Data\spring\s1_78\ROIs1158_spring_s1_78_p717.png,E:\Data\spring\s2_78\ROIs1158_spring_s2_78_p717.png,False,water_like,49.062851,37.723523,0.380208,57.74234,56.938058,E:\Data\spring\s1_78\ROIs1158_spring_s1_78_p717.png,E:\Data\spring\s2_78\ROIs1158_spring_s2_78_p717.png
fall,fall_img_tropical_p8396,E:\Data\fall\s1_150\fall_img_tropical_p8396.png,E:\Data\fall\s2_150\fall_img_tropical_p8396.png,False,low_texture,6.066223,2.217931,0.0,31.877029,14.029217,E:\Data\fall\s1_150\fall_img_tropical_p8396.png,E:\Data\fall\s2_150\fall_img_tropical_p8396.png
fall,fall_img_tropical_p11926,E:\Data\fall\s1_150\fall_img_tropical_p11926.png,E:\Data\fall\s2_150\fall_img_tropical_p11926.png,False,low_texture,8.681229,7.31513,0.0,27.798279,15.284309,E:\Data\fall\s1_150\fall_img_tropical_p11926.png,E:\Data\fall\s2_150\fall_img_tropical_p11926.png
summer,ROIs1868_summer_106_p817,E:\Data\summer\s1_106\ROIs1868_summer_s1_106_p817.png,E:\Data\summer\s2_106\ROIs1868_summer_s2_106_p817.png,False,low_texture,11.391663,12.122372,0.0,57.155991,41.955694,E:\Data\summer\s1_106\ROIs1868_summer_s1_106_p817.png,E:\Data\summer\s2_106\ROIs1868_summer_s2_106_p817.png
winter,winter_img_temperate_p10200,E:\Data\winter\s1_170\winter_img_temperate_p10200.png,E:\Data\winter\s2_170\winter_img_temperate_p10200.png,False,low_texture,16.706482,16.188673,0.0,10.061035,14.454138,E:\Data\winter\s1_170\winter_img_temperate_p10200.png,E:\Data\winter\s2_170\winter_img_temperate_p10200.png
summer,ROIs1868_summer_132_p145,E:\Data\summer\s1_132\ROIs1868_summer_s1_132_p145.png,E:\Data\summer\s2_132\ROIs1868_summer_s2_132_p145.png,False,low_texture,9.913849,31.08261,0.0,61.892822,49.020646,E:\Data\summer\s1_132\ROIs1868_summer_s1_132_p145.png,E:\Data\summer\s2_132\ROIs1868_summer_s2_132_p145.png
fall,fall_img_tropical_p5646,E:\Data\fall\s1_150\fall_img_tropical_p5646.png,E:\Data\fall\s2_150\fall_img_tropical_p5646.png,False,low_texture,4.980362,3.584878,0.0,33.116623,16.392882,E:\Data\fall\s1_150\fall_img_tropical_p5646.png,E:\Data\fall\s2_150\fall_img_tropical_p5646.png
spring,ROIs1158_spring_92_p227,E:\Data\spring\s1_92\ROIs1158_spring_s1_92_p227.png,E:\Data\spring\s2_92\ROIs1158_spring_s2_92_p227.png,False,water_like,34.337463,41.496138,0.390625,62.825638,48.037543,E:\Data\spring\s1_92\ROIs1158_spring_s1_92_p227.png,E:\Data\spring\s2_92\ROIs1158_spring_s2_92_p227.png
fall,ROIs1970_fall_10_p428,E:\Data\fall\s1_10\ROIs1970_fall_s1_10_p428.png,E:\Data\fall\s2_10\ROIs1970_fall_s2_10_p428.png,False,low_texture;water_like,15.495667,17.69053,0.984375,46.091644,38.687825,E:\Data\fall\s1_10\ROIs1970_fall_s1_10_p428.png,E:\Data\fall\s2_10\ROIs1970_fall_s2_10_p428.png
summer,summer_img_temperate_p2105,E:\Data\summer\s1_160\summer_img_temperate_p2105.png,E:\Data\summer\s2_160\summer_img_temperate_p2105.png,False,low_texture;sar_low_texture,24.30629,16.384243,0.0,5.276962,3.145943,E:\Data\summer\s1_160\summer_img_temperate_p2105.png,E:\Data\summer\s2_160\summer_img_temperate_p2105.png
winter,ROIs2017_winter_146_p820,E:\Data\winter\s1_146\ROIs2017_winter_s1_146_p820.png,E:\Data\winter\s2_146\ROIs2017_winter_s2_146_p820.png,False,low_texture,9.104889,65.053821,0.076389,59.286316,56.711827,E:\Data\winter\s1_146\ROIs2017_winter_s1_146_p820.png,E:\Data\winter\s2_146\ROIs2017_winter_s2_146_p820.png
summer,ROIs1868_summer_54_p1035,E:\Data\summer\s1_54\ROIs1868_summer_s1_54_p1035.png,E:\Data\summer\s2_54\ROIs1868_summer_s2_54_p1035.png,False,low_texture;water_like,13.098907,29.226982,0.858507,31.63562,31.539369,E:\Data\summer\s1_54\ROIs1868_summer_s1_54_p1035.png,E:\Data\summer\s2_54\ROIs1868_summer_s2_54_p1035.png
spring,ROIs1158_spring_0_p55,E:\Data\spring\s1_0\ROIs1158_spring_s1_0_p55.png,E:\Data\spring\s2_0\ROIs1158_spring_s2_0_p55.png,False,low_texture,13.524506,42.840899,0.000434,36.203201,31.535954,E:\Data\spring\s1_0\ROIs1158_spring_s1_0_p55.png,E:\Data\spring\s2_0\ROIs1158_spring_s2_0_p55.png
winter,ROIs2017_winter_66_p83,E:\Data\winter\s1_66\ROIs2017_winter_s1_66_p83.png,E:\Data\winter\s2_66\ROIs2017_winter_s2_66_p83.png,False,low_texture,25.607422,15.214798,0.000868,59.292877,39.092026,E:\Data\winter\s1_66\ROIs2017_winter_s1_66_p83.png,E:\Data\winter\s2_66\ROIs2017_winter_s2_66_p83.png
spring,ROIs1158_spring_100_p486,E:\Data\spring\s1_100\ROIs1158_spring_s1_100_p486.png,E:\Data\spring\s2_100\ROIs1158_spring_s2_100_p486.png,False,low_texture;water_like,13.119904,54.445485,0.641927,41.313019,40.659518,E:\Data\spring\s1_100\ROIs1158_spring_s1_100_p486.png,E:\Data\spring\s2_100\ROIs1158_spring_s2_100_p486.png
winter,winter_img_tropical_p1045,E:\Data\winter\s1_172\winter_img_tropical_p1045.png,E:\Data\winter\s2_172\winter_img_tropical_p1045.png,False,low_texture,11.893356,14.564464,0.0,18.593185,14.022858,E:\Data\winter\s1_172\winter_img_tropical_p1045.png,E:\Data\winter\s2_172\winter_img_tropical_p1045.png
spring,ROIs1158_spring_54_p1049,E:\Data\spring\s1_54\ROIs1158_spring_s1_54_p1049.png,E:\Data\spring\s2_54\ROIs1158_spring_s2_54_p1049.png,False,low_texture;water_like,13.393997,23.444952,0.625434,41.054932,40.475864,E:\Data\spring\s1_54\ROIs1158_spring_s1_54_p1049.png,E:\Data\spring\s2_54\ROIs1158_spring_s2_54_p1049.png
summer,ROIs1868_summer_19_p895,E:\Data\summer\s1_19\ROIs1868_summer_s1_19_p895.png,E:\Data\summer\s2_19\ROIs1868_summer_s2_19_p895.png,False,low_texture,10.849091,40.498993,0.0,40.382401,39.69642,E:\Data\summer\s1_19\ROIs1868_summer_s1_19_p895.png,E:\Data\summer\s2_19\ROIs1868_summer_s2_19_p895.png
spring,ROIs1158_spring_64_p846,E:\Data\spring\s1_64\ROIs1158_spring_s1_64_p846.png,E:\Data\spring\s2_64\ROIs1158_spring_s2_64_p846.png,False,low_texture,7.932373,11.556886,0.0,34.687729,22.091961,E:\Data\spring\s1_64\ROIs1158_spring_s1_64_p846.png,E:\Data\spring\s2_64\ROIs1158_spring_s2_64_p846.png
summer,ROIs1868_summer_88_p1494,E:\Data\summer\s1_88\ROIs1868_summer_s1_88_p1494.png,E:\Data\summer\s2_88\ROIs1868_summer_s2_88_p1494.png,False,low_texture,6.305771,8.649394,0.0,40.665619,27.965177,E:\Data\summer\s1_88\ROIs1868_summer_s1_88_p1494.png,E:\Data\summer\s2_88\ROIs1868_summer_s2_88_p1494.png
summer,summer_img_temperate_p3130,E:\Data\summer\s1_160\summer_img_temperate_p3130.png,E:\Data\summer\s2_160\summer_img_temperate_p3130.png,False,low_texture,11.958405,7.280444,0.0,9.256088,4.735292,E:\Data\summer\s1_160\summer_img_temperate_p3130.png,E:\Data\summer\s2_160\summer_img_temperate_p3130.png
fall,ROIs1970_fall_129_p1110,E:\Data\fall\s1_129\ROIs1970_fall_s1_129_p1110.png,E:\Data\fall\s2_129\ROIs1970_fall_s2_129_p1110.png,False,water_like,15.606491,21.411834,0.813368,52.908234,49.057385,E:\Data\fall\s1_129\ROIs1970_fall_s1_129_p1110.png,E:\Data\fall\s2_129\ROIs1970_fall_s2_129_p1110.png
winter,winter_img_tropical_p688,E:\Data\winter\s1_172\winter_img_tropical_p688.png,E:\Data\winter\s2_172\winter_img_tropical_p688.png,False,low_texture,12.432053,17.443061,0.0,30.573914,15.758377,E:\Data\winter\s1_172\winter_img_tropical_p688.png,E:\Data\winter\s2_172\winter_img_tropical_p688.png
summer,ROIs1868_summer_58_p749,E:\Data\summer\s1_58\ROIs1868_summer_s1_58_p749.png,E:\Data\summer\s2_58\ROIs1868_summer_s2_58_p749.png,False,low_texture,28.92749,12.799175,0.0,46.288589,28.61641,E:\Data\summer\s1_58\ROIs1868_summer_s1_58_p749.png,E:\Data\summer\s2_58\ROIs1868_summer_s2_58_p749.png
winter,winter_img_temperate_p7846,E:\Data\winter\s1_170\winter_img_temperate_p7846.png,E:\Data\winter\s2_170\winter_img_temperate_p7846.png,False,low_texture,13.925476,12.175772,0.0,15.297974,12.886198,E:\Data\winter\s1_170\winter_img_temperate_p7846.png,E:\Data\winter\s2_170\winter_img_temperate_p7846.png
winter,winter_img_temperate_p3149,E:\Data\winter\s1_170\winter_img_temperate_p3149.png,E:\Data\winter\s2_170\winter_img_temperate_p3149.png,False,low_texture;sar_low_texture,22.096893,16.568997,0.0,4.83725,5.036415,E:\Data\winter\s1_170\winter_img_temperate_p3149.png,E:\Data\winter\s2_170\winter_img_temperate_p3149.png
spring,ROIs1158_spring_83_p189,E:\Data\spring\s1_83\ROIs1158_spring_s1_83_p189.png,E:\Data\spring\s2_83\ROIs1158_spring_s2_83_p189.png,False,water_like,25.587112,36.876423,0.669271,62.433792,42.146475,E:\Data\spring\s1_83\ROIs1158_spring_s1_83_p189.png,E:\Data\spring\s2_83\ROIs1158_spring_s2_83_p189.png
winter,ROIs2017_winter_146_p427,E:\Data\winter\s1_146\ROIs2017_winter_s1_146_p427.png,E:\Data\winter\s2_146\ROIs2017_winter_s2_146_p427.png,False,low_texture,7.822418,17.249002,0.020833,61.110123,45.980442,E:\Data\winter\s1_146\ROIs2017_winter_s1_146_p427.png,E:\Data\winter\s2_146\ROIs2017_winter_s2_146_p427.png
winter,ROIs2017_winter_102_p854,E:\Data\winter\s1_102\ROIs2017_winter_s1_102_p854.png,E:\Data\winter\s2_102\ROIs2017_winter_s2_102_p854.png,False,low_texture,7.135773,6.545308,0.0,41.315887,34.678783,E:\Data\winter\s1_102\ROIs2017_winter_s1_102_p854.png,E:\Data\winter\s2_102\ROIs2017_winter_s2_102_p854.png
winter,winter_img_temperate_p1326,E:\Data\winter\s1_170\winter_img_temperate_p1326.png,E:\Data\winter\s2_170\winter_img_temperate_p1326.png,False,low_texture,11.37442,9.328035,0.0,11.983414,8.424732,E:\Data\winter\s1_170\winter_img_temperate_p1326.png,E:\Data\winter\s2_170\winter_img_temperate_p1326.png
fall,ROIs1970_fall_116_p2373,E:\Data\fall\s1_116\ROIs1970_fall_s1_116_p2373.png,E:\Data\fall\s2_116\ROIs1970_fall_s2_116_p2373.png,False,low_texture,6.392715,21.754158,0.0,34.596359,27.115838,E:\Data\fall\s1_116\ROIs1970_fall_s1_116_p2373.png,E:\Data\fall\s2_116\ROIs1970_fall_s2_116_p2373.png
winter,winter_img_temperate_p6900,E:\Data\winter\s1_170\winter_img_temperate_p6900.png,E:\Data\winter\s2_170\winter_img_temperate_p6900.png,False,low_texture,12.531723,8.728952,0.0,23.232376,27.019888,E:\Data\winter\s1_170\winter_img_temperate_p6900.png,E:\Data\winter\s2_170\winter_img_temperate_p6900.png
winter,ROIs2017_winter_53_p776,E:\Data\winter\s1_53\ROIs2017_winter_s1_53_p776.png,E:\Data\winter\s2_53\ROIs2017_winter_s2_53_p776.png,False,water_like,23.689697,30.618513,0.586806,48.337646,39.44862,E:\Data\winter\s1_53\ROIs2017_winter_s1_53_p776.png,E:\Data\winter\s2_53\ROIs2017_winter_s2_53_p776.png
summer,ROIs1868_summer_47_p1509,E:\Data\summer\s1_47\ROIs1868_summer_s1_47_p1509.png,E:\Data\summer\s2_47\ROIs1868_summer_s2_47_p1509.png,False,low_texture,13.788239,37.332786,0.298177,44.310181,38.387622,E:\Data\summer\s1_47\ROIs1868_summer_s1_47_p1509.png,E:\Data\summer\s2_47\ROIs1868_summer_s2_47_p1509.png
fall,fall_img_tropical_p10560,E:\Data\fall\s1_150\fall_img_tropical_p10560.png,E:\Data\fall\s2_150\fall_img_tropical_p10560.png,False,low_texture,9.390244,9.801645,0.0,33.876938,18.381908,E:\Data\fall\s1_150\fall_img_tropical_p10560.png,E:\Data\fall\s2_150\fall_img_tropical_p10560.png
fall,ROIs1970_fall_79_p295,E:\Data\fall\s1_79\ROIs1970_fall_s1_79_p295.png,E:\Data\fall\s2_79\ROIs1970_fall_s2_79_p295.png,False,low_texture,13.219116,19.567815,0.115451,46.319946,33.328908,E:\Data\fall\s1_79\ROIs1970_fall_s1_79_p295.png,E:\Data\fall\s2_79\ROIs1970_fall_s2_79_p295.png
spring,ROIs1158_spring_120_p980,E:\Data\spring\s1_120\ROIs1158_spring_s1_120_p980.png,E:\Data\spring\s2_120\ROIs1158_spring_s2_120_p980.png,False,low_texture,13.204224,47.277571,0.0,48.216568,36.506674,E:\Data\spring\s1_120\ROIs1158_spring_s1_120_p980.png,E:\Data\spring\s2_120\ROIs1158_spring_s2_120_p980.png
fall,ROIs1970_fall_114_p841,E:\Data\fall\s1_114\ROIs1970_fall_s1_114_p841.png,E:\Data\fall\s2_114\ROIs1970_fall_s2_114_p841.png,False,low_texture,14.190567,17.616666,0.0,48.244476,37.676049,E:\Data\fall\s1_114\ROIs1970_fall_s1_114_p841.png,E:\Data\fall\s2_114\ROIs1970_fall_s2_114_p841.png
summer,summer_img_temperate_p90,E:\Data\summer\s1_160\summer_img_temperate_p90.png,E:\Data\summer\s2_160\summer_img_temperate_p90.png,False,low_texture,13.686813,11.979674,0.0,8.018616,12.062411,E:\Data\summer\s1_160\summer_img_temperate_p90.png,E:\Data\summer\s2_160\summer_img_temperate_p90.png
summer,ROIs1868_summer_88_p1888,E:\Data\summer\s1_88\ROIs1868_summer_s1_88_p1888.png,E:\Data\summer\s2_88\ROIs1868_summer_s2_88_p1888.png,False,low_texture,5.747345,5.941882,0.0,39.643372,27.061542,E:\Data\summer\s1_88\ROIs1868_summer_s1_88_p1888.png,E:\Data\summer\s2_88\ROIs1868_summer_s2_88_p1888.png
spring,ROIs1158_spring_37_p510,E:\Data\spring\s1_37\ROIs1158_spring_s1_37_p510.png,E:\Data\spring\s2_37\ROIs1158_spring_s2_37_p510.png,False,water_like,43.583984,48.253219,0.446181,40.447983,40.429681,E:\Data\spring\s1_37\ROIs1158_spring_s1_37_p510.png,E:\Data\spring\s2_37\ROIs1158_spring_s2_37_p510.png
fall,ROIs1970_fall_62_p1020,E:\Data\fall\s1_62\ROIs1970_fall_s1_62_p1020.png,E:\Data\fall\s2_62\ROIs1970_fall_s2_62_p1020.png,False,water_like,24.968643,60.491791,0.721354,48.718964,41.778437,E:\Data\fall\s1_62\ROIs1970_fall_s1_62_p1020.png,E:\Data\fall\s2_62\ROIs1970_fall_s2_62_p1020.png
spring,ROIs1158_spring_83_p63,E:\Data\spring\s1_83\ROIs1158_spring_s1_83_p63.png,E:\Data\spring\s2_83\ROIs1158_spring_s2_83_p63.png,False,water_like,22.743637,39.801159,0.362413,63.799622,43.875509,E:\Data\spring\s1_83\ROIs1158_spring_s1_83_p63.png,E:\Data\spring\s2_83\ROIs1158_spring_s2_83_p63.png
summer,ROIs1868_summer_90_p88,E:\Data\summer\s1_90\ROIs1868_summer_s1_90_p88.png,E:\Data\summer\s2_90\ROIs1868_summer_s2_90_p88.png,False,low_texture,1.790726,0.777795,0.0,51.192627,35.233644,E:\Data\summer\s1_90\ROIs1868_summer_s1_90_p88.png,E:\Data\summer\s2_90\ROIs1868_summer_s2_90_p88.png
summer,summer_img_temperate_p2671,E:\Data\summer\s1_160\summer_img_temperate_p2671.png,E:\Data\summer\s2_160\summer_img_temperate_p2671.png,False,low_texture;sar_low_texture,12.45018,6.182016,0.0,8.330231,3.864611,E:\Data\summer\s1_160\summer_img_temperate_p2671.png,E:\Data\summer\s2_160\summer_img_temperate_p2671.png
summer,ROIs1868_summer_95_p1184,E:\Data\summer\s1_95\ROIs1868_summer_s1_95_p1184.png,E:\Data\summer\s2_95\ROIs1868_summer_s2_95_p1184.png,False,low_texture,8.19339,13.445035,0.007812,20.596024,16.458978,E:\Data\summer\s1_95\ROIs1868_summer_s1_95_p1184.png,E:\Data\summer\s2_95\ROIs1868_summer_s2_95_p1184.png
winter,ROIs2017_winter_53_p259,E:\Data\winter\s1_53\ROIs2017_winter_s1_53_p259.png,E:\Data\winter\s2_53\ROIs2017_winter_s2_53_p259.png,False,water_like,33.367355,34.254831,0.801649,50.434189,47.585733,E:\Data\winter\s1_53\ROIs2017_winter_s1_53_p259.png,E:\Data\winter\s2_53\ROIs2017_winter_s2_53_p259.png
fall,ROIs1970_fall_116_p586,E:\Data\fall\s1_116\ROIs1970_fall_s1_116_p586.png,E:\Data\fall\s2_116\ROIs1970_fall_s2_116_p586.png,False,water_like,15.159958,62.871349,0.391927,36.938797,54.375342,E:\Data\fall\s1_116\ROIs1970_fall_s1_116_p586.png,E:\Data\fall\s2_116\ROIs1970_fall_s2_116_p586.png
fall,fall_img_temperate_p4587,E:\Data\fall\s1_150\fall_img_temperate_p4587.png,E:\Data\fall\s2_150\fall_img_temperate_p4587.png,False,low_texture,18.42627,17.973079,0.0,7.973343,6.53251,E:\Data\fall\s1_150\fall_img_temperate_p4587.png,E:\Data\fall\s2_150\fall_img_temperate_p4587.png
spring,ROIs1158_spring_143_p467,E:\Data\spring\s1_143\ROIs1158_spring_s1_143_p467.png,E:\Data\spring\s2_143\ROIs1158_spring_s2_143_p467.png,False,low_texture,11.891907,17.781207,0.010851,63.664047,47.497992,E:\Data\spring\s1_143\ROIs1158_spring_s1_143_p467.png,E:\Data\spring\s2_143\ROIs1158_spring_s2_143_p467.png
winter,ROIs2017_winter_146_p1771,E:\Data\winter\s1_146\ROIs2017_winter_s1_146_p1771.png,E:\Data\winter\s2_146\ROIs2017_winter_s2_146_p1771.png,False,low_texture;water_like,13.137695,21.84708,0.859375,60.156906,44.991549,E:\Data\winter\s1_146\ROIs2017_winter_s1_146_p1771.png,E:\Data\winter\s2_146\ROIs2017_winter_s2_146_p1771.png
winter,ROIs2017_winter_2_p790,E:\Data\winter\s1_2\ROIs2017_winter_s1_2_p790.png,E:\Data\winter\s2_2\ROIs2017_winter_s2_2_p790.png,False,low_texture,9.371155,10.88953,0.0,66.748001,39.114003,E:\Data\winter\s1_2\ROIs2017_winter_s1_2_p790.png,E:\Data\winter\s2_2\ROIs2017_winter_s2_2_p790.png
fall,ROIs1970_fall_138_p674,E:\Data\fall\s1_138\ROIs1970_fall_s1_138_p674.png,E:\Data\fall\s2_138\ROIs1970_fall_s2_138_p674.png,False,low_texture,9.451157,18.545925,0.00217,50.397095,42.039395,E:\Data\fall\s1_138\ROIs1970_fall_s1_138_p674.png,E:\Data\fall\s2_138\ROIs1970_fall_s2_138_p674.png
spring,ROIs1158_spring_145_p781,E:\Data\spring\s1_145\ROIs1158_spring_s1_145_p781.png,E:\Data\spring\s2_145\ROIs1158_spring_s2_145_p781.png,False,water_like,30.311295,35.141066,0.441406,62.259872,47.794093,E:\Data\spring\s1_145\ROIs1158_spring_s1_145_p781.png,E:\Data\spring\s2_145\ROIs1158_spring_s2_145_p781.png
winter,ROIs2017_winter_41_p1092,E:\Data\winter\s1_41\ROIs2017_winter_s1_41_p1092.png,E:\Data\winter\s2_41\ROIs2017_winter_s2_41_p1092.png,False,low_texture,9.590271,9.598383,0.0,25.711609,22.079981,E:\Data\winter\s1_41\ROIs2017_winter_s1_41_p1092.png,E:\Data\winter\s2_41\ROIs2017_winter_s2_41_p1092.png
spring,ROIs1158_spring_143_p653,E:\Data\spring\s1_143\ROIs1158_spring_s1_143_p653.png,E:\Data\spring\s2_143\ROIs1158_spring_s2_143_p653.png,False,water_like,42.039093,41.818982,0.365885,64.547897,46.090521,E:\Data\spring\s1_143\ROIs1158_spring_s1_143_p653.png,E:\Data\spring\s2_143\ROIs1158_spring_s2_143_p653.png
fall,ROIs1970_fall_129_p1622,E:\Data\fall\s1_129\ROIs1970_fall_s1_129_p1622.png,E:\Data\fall\s2_129\ROIs1970_fall_s2_129_p1622.png,False,low_texture;water_like,11.844482,32.263731,0.770833,53.754639,45.311185,E:\Data\fall\s1_129\ROIs1970_fall_s1_129_p1622.png,E:\Data\fall\s2_129\ROIs1970_fall_s2_129_p1622.png
spring,ROIs1158_spring_83_p517,E:\Data\spring\s1_83\ROIs1158_spring_s1_83_p517.png,E:\Data\spring\s2_83\ROIs1158_spring_s2_83_p517.png,False,water_like,26.734756,38.976214,0.585069,65.210876,49.563668,E:\Data\spring\s1_83\ROIs1158_spring_s1_83_p517.png,E:\Data\spring\s2_83\ROIs1158_spring_s2_83_p517.png
spring,ROIs1158_spring_3_p870,E:\Data\spring\s1_3\ROIs1158_spring_s1_3_p870.png,E:\Data\spring\s2_3\ROIs1158_spring_s2_3_p870.png,False,low_texture;water_like,5.812042,3.77359,1.0,34.538223,21.301878,E:\Data\spring\s1_3\ROIs1158_spring_s1_3_p870.png,E:\Data\spring\s2_3\ROIs1158_spring_s2_3_p870.png
spring,ROIs1158_spring_143_p317,E:\Data\spring\s1_143\ROIs1158_spring_s1_143_p317.png,E:\Data\spring\s2_143\ROIs1158_spring_s2_143_p317.png,False,water_like,21.338257,47.169539,0.528646,59.69281,40.269868,E:\Data\spring\s1_143\ROIs1158_spring_s1_143_p317.png,E:\Data\spring\s2_143\ROIs1158_spring_s2_143_p317.png
spring,ROIs1158_spring_148_p372,E:\Data\spring\s1_148\ROIs1158_spring_s1_148_p372.png,E:\Data\spring\s2_148\ROIs1158_spring_s2_148_p372.png,False,water_like,71.707047,45.861934,0.596354,27.046097,16.106452,E:\Data\spring\s1_148\ROIs1158_spring_s1_148_p372.png,E:\Data\spring\s2_148\ROIs1158_spring_s2_148_p372.png
fall,fall_img_tropical_p10550,E:\Data\fall\s1_150\fall_img_tropical_p10550.png,E:\Data\fall\s2_150\fall_img_tropical_p10550.png,False,low_texture,10.499908,13.392772,0.000868,33.782242,16.029479,E:\Data\fall\s1_150\fall_img_tropical_p10550.png,E:\Data\fall\s2_150\fall_img_tropical_p10550.png
summer,ROIs1868_summer_10_p966,E:\Data\summer\s1_10\ROIs1868_summer_s1_10_p966.png,E:\Data\summer\s2_10\ROIs1868_summer_s2_10_p966.png,False,low_texture,11.533905,13.31096,0.0,31.089478,25.547237,E:\Data\summer\s1_10\ROIs1868_summer_s1_10_p966.png,E:\Data\summer\s2_10\ROIs1868_summer_s2_10_p966.png
fall,ROIs1970_fall_120_p1848,E:\Data\fall\s1_120\ROIs1970_fall_s1_120_p1848.png,E:\Data\fall\s2_120\ROIs1970_fall_s2_120_p1848.png,False,water_like,26.695938,42.13487,0.664497,49.361404,33.474073,E:\Data\fall\s1_120\ROIs1970_fall_s1_120_p1848.png,E:\Data\fall\s2_120\ROIs1970_fall_s2_120_p1848.png
summer,ROIs1868_summer_95_p121,E:\Data\summer\s1_95\ROIs1868_summer_s1_95_p121.png,E:\Data\summer\s2_95\ROIs1868_summer_s2_95_p121.png,False,low_texture,9.967697,17.266377,0.014323,20.583847,12.941658,E:\Data\summer\s1_95\ROIs1868_summer_s1_95_p121.png,E:\Data\summer\s2_95\ROIs1868_summer_s2_95_p121.png
summer,ROIs1868_summer_113_p160,E:\Data\summer\s1_113\ROIs1868_summer_s1_113_p160.png,E:\Data\summer\s2_113\ROIs1868_summer_s2_113_p160.png,False,water_like,21.010849,37.486641,0.634983,53.257629,45.630809,E:\Data\summer\s1_113\ROIs1868_summer_s1_113_p160.png,E:\Data\summer\s2_113\ROIs1868_summer_s2_113_p160.png
winter,ROIs2017_winter_117_p844,E:\Data\winter\s1_117\ROIs2017_winter_s1_117_p844.png,E:\Data\winter\s2_117\ROIs2017_winter_s2_117_p844.png,False,low_texture,2.561371,0.963888,0.0,37.193939,22.249258,E:\Data\winter\s1_117\ROIs2017_winter_s1_117_p844.png,E:\Data\winter\s2_117\ROIs2017_winter_s2_117_p844.png
summer,ROIs1868_summer_127_p1478,E:\Data\summer\s1_127\ROIs1868_summer_s1_127_p1478.png,E:\Data\summer\s2_127\ROIs1868_summer_s2_127_p1478.png,False,low_texture,14.796951,15.25128,0.0,41.600021,29.477706,E:\Data\summer\s1_127\ROIs1868_summer_s1_127_p1478.png,E:\Data\summer\s2_127\ROIs1868_summer_s2_127_p1478.png
