season,stem,sar_path,opt_path,quality_pass,reject_reasons,opt_edge_mean,opt_gray_std,opt_water_ratio,sar_edge_mean,sar_gray_std,sar_resolved_path,opt_resolved_path
winter,ROIs2017_winter_54_p606,E:\Data\winter\s1_54\ROIs2017_winter_s1_54_p606.png,E:\Data\winter\s2_54\ROIs2017_winter_s2_54_p606.png,True,,34.99144,43.483478,0.000868,36.427551,35.39086,E:\Data\winter\s1_54\ROIs2017_winter_s1_54_p606.png,E:\Data\winter\s2_54\ROIs2017_winter_s2_54_p606.png
summer,ROIs1868_summer_49_p805,E:\Data\summer\s1_49\ROIs1868_summer_s1_49_p805.png,E:\Data\summer\s2_49\ROIs1868_summer_s2_49_p805.png,True,,29.049347,42.803887,0.00217,47.610962,58.100263,E:\Data\summer\s1_49\ROIs1868_summer_s1_49_p805.png,E:\Data\summer\s2_49\ROIs1868_summer_s2_49_p805.png
summer,ROIs1868_summer_4_p205,E:\Data\summer\s1_4\ROIs1868_summer_s1_4_p205.png,E:\Data\summer\s2_4\ROIs1868_summer_s2_4_p205.png,True,,38.970901,36.223689,0.00217,36.861877,35.234634,E:\Data\summer\s1_4\ROIs1868_summer_s1_4_p205.png,E:\Data\summer\s2_4\ROIs1868_summer_s2_4_p205.png
winter,ROIs2017_winter_93_p136,E:\Data\winter\s1_93\ROIs2017_winter_s1_93_p136.png,E:\Data\winter\s2_93\ROIs2017_winter_s2_93_p136.png,True,,17.620132,33.841271,0.30599,60.517593,53.877572,E:\Data\winter\s1_93\ROIs2017_winter_s1_93_p136.png,E:\Data\winter\s2_93\ROIs2017_winter_s2_93_p136.png
fall,ROIs1970_fall_51_p36,E:\Data\fall\s1_51\ROIs1970_fall_s1_51_p36.png,E:\Data\fall\s2_51\ROIs1970_fall_s2_51_p36.png,True,,31.647049,47.587788,0.014323,49.893021,43.501248,E:\Data\fall\s1_51\ROIs1970_fall_s1_51_p36.png,E:\Data\fall\s2_51\ROIs1970_fall_s2_51_p36.png
winter,ROIs2017_winter_33_p1193,E:\Data\winter\s1_33\ROIs2017_winter_s1_33_p1193.png,E:\Data\winter\s2_33\ROIs2017_winter_s2_33_p1193.png,True,,15.324387,57.585802,0.029514,57.360428,43.8654,E:\Data\winter\s1_33\ROIs2017_winter_s1_33_p1193.png,E:\Data\winter\s2_33\ROIs2017_winter_s2_33_p1193.png
summer,ROIs1868_summer_56_p853,E:\Data\summer\s1_56\ROIs1868_summer_s1_56_p853.png,E:\Data\summer\s2_56\ROIs1868_summer_s2_56_p853.png,True,,17.160217,24.599805,0.0,54.747772,41.17447,E:\Data\summer\s1_56\ROIs1868_summer_s1_56_p853.png,E:\Data\summer\s2_56\ROIs1868_summer_s2_56_p853.png
fall,ROIs1970_fall_105_p52,E:\Data\fall\s1_105\ROIs1970_fall_s1_105_p52.png,E:\Data\fall\s2_105\ROIs1970_fall_s2_105_p52.png,True,,27.096817,47.770121,0.294705,40.655106,48.254048,E:\Data\fall\s1_105\ROIs1970_fall_s1_105_p52.png,E:\Data\fall\s2_105\ROIs1970_fall_s2_105_p52.png
spring,ROIs1158_spring_43_p432,E:\Data\spring\s1_43\ROIs1158_spring_s1_43_p432.png,E:\Data\spring\s2_43\ROIs1158_spring_s2_43_p432.png,True,,45.233215,53.674233,0.027344,50.844299,48.478097,E:\Data\spring\s1_43\ROIs1158_spring_s1_43_p432.png,E:\Data\spring\s2_43\ROIs1158_spring_s2_43_p432.png
summer,ROIs1868_summer_10_p918,E:\Data\summer\s1_10\ROIs1868_summer_s1_10_p918.png,E:\Data\summer\s2_10\ROIs1868_summer_s2_10_p918.png,True,,27.038605,28.127276,0.00217,33.44426,40.601399,E:\Data\summer\s1_10\ROIs1868_summer_s1_10_p918.png,E:\Data\summer\s2_10\ROIs1868_summer_s2_10_p918.png
spring,ROIs1158_spring_35_p1007,E:\Data\spring\s1_35\ROIs1158_spring_s1_35_p1007.png,E:\Data\spring\s2_35\ROIs1158_spring_s2_35_p1007.png,True,,24.674301,46.318483,0.002604,42.94133,39.557417,E:\Data\spring\s1_35\ROIs1158_spring_s1_35_p1007.png,E:\Data\spring\s2_35\ROIs1158_spring_s2_35_p1007.png
fall,ROIs1970_fall_56_p184,E:\Data\fall\s1_56\ROIs1970_fall_s1_56_p184.png,E:\Data\fall\s2_56\ROIs1970_fall_s2_56_p184.png,True,,35.521561,34.318996,0.0,34.730789,45.542358,E:\Data\fall\s1_56\ROIs1970_fall_s1_56_p184.png,E:\Data\fall\s2_56\ROIs1970_fall_s2_56_p184.png
winter,ROIs2017_winter_27_p55,E:\Data\winter\s1_27\ROIs2017_winter_s1_27_p55.png,E:\Data\winter\s2_27\ROIs2017_winter_s2_27_p55.png,True,,15.676376,27.872798,0.0,36.745956,32.973922,E:\Data\winter\s1_27\ROIs2017_winter_s1_27_p55.png,E:\Data\winter\s2_27\ROIs2017_winter_s2_27_p55.png
summer,ROIs1868_summer_134_p264,E:\Data\summer\s1_134\ROIs1868_summer_s1_134_p264.png,E:\Data\summer\s2_134\ROIs1868_summer_s2_134_p264.png,True,,28.04184,32.783297,0.0,45.694778,32.05043,E:\Data\summer\s1_134\ROIs1868_summer_s1_134_p264.png,E:\Data\summer\s2_134\ROIs1868_summer_s2_134_p264.png
winter,winter_img_temperate_p8687,E:\Data\winter\s1_170\winter_img_temperate_p8687.png,E:\Data\winter\s2_170\winter_img_temperate_p8687.png,True,,26.903702,25.84525,0.0,10.949966,28.391933,E:\Data\winter\s1_170\winter_img_temperate_p8687.png,E:\Data\winter\s2_170\winter_img_temperate_p8687.png
summer,ROIs1868_summer_75_p1001,E:\Data\summer\s1_75\ROIs1868_summer_s1_75_p1001.png,E:\Data\summer\s2_75\ROIs1868_summer_s2_75_p1001.png,True,,25.070618,45.328262,0.000434,29.191818,26.677177,E:\Data\summer\s1_75\ROIs1868_summer_s1_75_p1001.png,E:\Data\summer\s2_75\ROIs1868_summer_s2_75_p1001.png
summer,ROIs1868_summer_128_p78,E:\Data\summer\s1_128\ROIs1868_summer_s1_128_p78.png,E:\Data\summer\s2_128\ROIs1868_summer_s2_128_p78.png,True,,22.497665,40.110832,0.000868,51.622314,36.785628,E:\Data\summer\s1_128\ROIs1868_summer_s1_128_p78.png,E:\Data\summer\s2_128\ROIs1868_summer_s2_128_p78.png
fall,ROIs1970_fall_72_p869,E:\Data\fall\s1_72\ROIs1970_fall_s1_72_p869.png,E:\Data\fall\s2_72\ROIs1970_fall_s2_72_p869.png,True,,22.763489,19.136221,0.058594,29.362686,26.555284,E:\Data\fall\s1_72\ROIs1970_fall_s1_72_p869.png,E:\Data\fall\s2_72\ROIs1970_fall_s2_72_p869.png
fall,ROIs1970_fall_14_p54,E:\Data\fall\s1_14\ROIs1970_fall_s1_14_p54.png,E:\Data\fall\s2_14\ROIs1970_fall_s2_14_p54.png,True,,37.569839,49.373907,0.030816,52.086975,44.057011,E:\Data\fall\s1_14\ROIs1970_fall_s1_14_p54.png,E:\Data\fall\s2_14\ROIs1970_fall_s2_14_p54.png
summer,ROIs1868_summer_57_p340,E:\Data\summer\s1_57\ROIs1868_summer_s1_57_p340.png,E:\Data\summer\s2_57\ROIs1868_summer_s2_57_p340.png,True,,26.518478,57.412009,0.082465,41.901733,64.150271,E:\Data\summer\s1_57\ROIs1868_summer_s1_57_p340.png,E:\Data\summer\s2_57\ROIs1868_summer_s2_57_p340.png
fall,ROIs1970_fall_80_p872,E:\Data\fall\s1_80\ROIs1970_fall_s1_80_p872.png,E:\Data\fall\s2_80\ROIs1970_fall_s2_80_p872.png,True,,19.712479,29.538996,0.000868,72.241058,52.665666,E:\Data\fall\s1_80\ROIs1970_fall_s1_80_p872.png,E:\Data\fall\s2_80\ROIs1970_fall_s2_80_p872.png
summer,summer_img_temperate_p285,E:\Data\summer\s1_160\summer_img_temperate_p285.png,E:\Data\summer\s2_160\summer_img_temperate_p285.png,True,,19.318283,19.475748,0.0,6.043716,4.015184,E:\Data\summer\s1_160\summer_img_temperate_p285.png,E:\Data\summer\s2_160\summer_img_temperate_p285.png
spring,ROIs1158_spring_10_p53,E:\Data\spring\s1_10\ROIs1158_spring_s1_10_p53.png,E:\Data\spring\s2_10\ROIs1158_spring_s2_10_p53.png,True,,28.621918,43.453933,0.092014,40.272476,41.819756,E:\Data\spring\s1_10\ROIs1158_spring_s1_10_p53.png,E:\Data\spring\s2_10\ROIs1158_spring_s2_10_p53.png
fall,ROIs1970_fall_19_p856,E:\Data\fall\s1_19\ROIs1970_fall_s1_19_p856.png,E:\Data\fall\s2_19\ROIs1970_fall_s2_19_p856.png,True,,42.339859,70.412272,0.0,46.51297,51.385084,E:\Data\fall\s1_19\ROIs1970_fall_s1_19_p856.png,E:\Data\fall\s2_19\ROIs1970_fall_s2_19_p856.png
fall,ROIs1970_fall_145_p102,E:\Data\fall\s1_145\ROIs1970_fall_s1_145_p102.png,E:\Data\fall\s2_145\ROIs1970_fall_s2_145_p102.png,True,,35.044235,47.22452,0.0,42.06575,60.204794,E:\Data\fall\s1_145\ROIs1970_fall_s1_145_p102.png,E:\Data\fall\s2_145\ROIs1970_fall_s2_145_p102.png
spring,ROIs1158_spring_70_p46,E:\Data\spring\s1_70\ROIs1158_spring_s1_70_p46.png,E:\Data\spring\s2_70\ROIs1158_spring_s2_70_p46.png,True,,21.811111,43.313755,0.041233,53.597717,54.312761,E:\Data\spring\s1_70\ROIs1158_spring_s1_70_p46.png,E:\Data\spring\s2_70\ROIs1158_spring_s2_70_p46.png
fall,ROIs1970_fall_47_p945,E:\Data\fall\s1_47\ROIs1970_fall_s1_47_p945.png,E:\Data\fall\s2_47\ROIs1970_fall_s2_47_p945.png,True,,43.032959,59.189257,0.084635,32.406586,30.804152,E:\Data\fall\s1_47\ROIs1970_fall_s1_47_p945.png,E:\Data\fall\s2_47\ROIs1970_fall_s2_47_p945.png
winter,ROIs2017_winter_112_p708,E:\Data\winter\s1_112\ROIs2017_winter_s1_112_p708.png,E:\Data\winter\s2_112\ROIs2017_winter_s2_112_p708.png,True,,18.33078,29.667149,0.051649,43.814102,47.51384,E:\Data\winter\s1_112\ROIs2017_winter_s1_112_p708.png,E:\Data\winter\s2_112\ROIs2017_winter_s2_112_p708.png
fall,ROIs1970_fall_110_p702,E:\Data\fall\s1_110\ROIs1970_fall_s1_110_p702.png,E:\Data\fall\s2_110\ROIs1970_fall_s2_110_p702.png,True,,44.751205,49.421086,0.166667,54.48056,42.405421,E:\Data\fall\s1_110\ROIs1970_fall_s1_110_p702.png,E:\Data\fall\s2_110\ROIs1970_fall_s2_110_p702.png
fall,ROIs1970_fall_31_p788,E:\Data\fall\s1_31\ROIs1970_fall_s1_31_p788.png,E:\Data\fall\s2_31\ROIs1970_fall_s2_31_p788.png,True,,26.016876,40.049621,0.023438,43.127457,43.287142,E:\Data\fall\s1_31\ROIs1970_fall_s1_31_p788.png,E:\Data\fall\s2_31\ROIs1970_fall_s2_31_p788.png
spring,spring_img_temperate_p840,E:\Data\spring\s1_155\spring_img_temperate_p840.png,E:\Data\spring\s2_155\spring_img_temperate_p840.png,True,,17.09462,27.93122,0.0,12.353912,19.457498,E:\Data\spring\s1_155\spring_img_temperate_p840.png,E:\Data\spring\s2_155\spring_img_temperate_p840.png
fall,ROIs1970_fall_53_p22,E:\Data\fall\s1_53\ROIs1970_fall_s1_53_p22.png,E:\Data\fall\s2_53\ROIs1970_fall_s2_53_p22.png,True,,39.977234,44.736394,0.121528,39.208496,36.878776,E:\Data\fall\s1_53\ROIs1970_fall_s1_53_p22.png,E:\Data\fall\s2_53\ROIs1970_fall_s2_53_p22.png
winter,ROIs2017_winter_97_p824,E:\Data\winter\s1_97\ROIs2017_winter_s1_97_p824.png,E:\Data\winter\s2_97\ROIs2017_winter_s2_97_p824.png,True,,29.075317,38.527851,0.001302,62.492447,45.380799,E:\Data\winter\s1_97\ROIs2017_winter_s1_97_p824.png,E:\Data\winter\s2_97\ROIs2017_winter_s2_97_p824.png
summer,ROIs1868_summer_18_p713,E:\Data\summer\s1_18\ROIs1868_summer_s1_18_p713.png,E:\Data\summer\s2_18\ROIs1868_summer_s2_18_p713.png,True,,30.058044,46.748058,0.003038,27.424637,30.248839,E:\Data\summer\s1_18\ROIs1868_summer_s1_18_p713.png,E:\Data\summer\s2_18\ROIs1868_summer_s2_18_p713.png
fall,ROIs1970_fall_25_p700,E:\Data\fall\s1_25\ROIs1970_fall_s1_25_p700.png,E:\Data\fall\s2_25\ROIs1970_fall_s2_25_p700.png,True,,28.380875,27.426268,0.0,40.882828,31.509789,E:\Data\fall\s1_25\ROIs1970_fall_s1_25_p700.png,E:\Data\fall\s2_25\ROIs1970_fall_s2_25_p700.png
spring,ROIs1158_spring_25_p510,E:\Data\spring\s1_25\ROIs1158_spring_s1_25_p510.png,E:\Data\spring\s2_25\ROIs1158_spring_s2_25_p510.png,True,,16.575653,20.587975,0.0,44.05986,35.797826,E:\Data\spring\s1_25\ROIs1158_spring_s1_25_p510.png,E:\Data\spring\s2_25\ROIs1158_spring_s2_25_p510.png
winter,ROIs2017_winter_54_p638,E:\Data\winter\s1_54\ROIs2017_winter_s1_54_p638.png,E:\Data\winter\s2_54\ROIs2017_winter_s2_54_p638.png,True,,31.083923,37.643468,0.028212,37.481033,39.043869,E:\Data\winter\s1_54\ROIs2017_winter_s1_54_p638.png,E:\Data\winter\s2_54\ROIs2017_winter_s2_54_p638.png
winter,ROIs2017_winter_111_p1140,E:\Data\winter\s1_111\ROIs2017_winter_s1_111_p1140.png,E:\Data\winter\s2_111\ROIs2017_winter_s2_111_p1140.png,True,,26.636398,45.197643,0.0,47.363373,49.968235,E:\Data\winter\s1_111\ROIs2017_winter_s1_111_p1140.png,E:\Data\winter\s2_111\ROIs2017_winter_s2_111_p1140.png
fall,ROIs1970_fall_25_p1155,E:\Data\fall\s1_25\ROIs1970_fall_s1_25_p1155.png,E:\Data\fall\s2_25\ROIs1970_fall_s2_25_p1155.png,True,,47.1931,46.826964,0.0,42.429138,40.262685,E:\Data\fall\s1_25\ROIs1970_fall_s1_25_p1155.png,E:\Data\fall\s2_25\ROIs1970_fall_s2_25_p1155.png
fall,ROIs1970_fall_36_p428,E:\Data\fall\s1_36\ROIs1970_fall_s1_36_p428.png,E:\Data\fall\s2_36\ROIs1970_fall_s2_36_p428.png,True,,35.545349,31.701379,0.0,34.914505,27.830355,E:\Data\fall\s1_36\ROIs1970_fall_s1_36_p428.png,E:\Data\fall\s2_36\ROIs1970_fall_s2_36_p428.png
fall,ROIs1970_fall_38_p752,E:\Data\fall\s1_38\ROIs1970_fall_s1_38_p752.png,E:\Data\fall\s2_38\ROIs1970_fall_s2_38_p752.png,True,,37.408875,51.218306,0.001302,22.901352,18.198238,E:\Data\fall\s1_38\ROIs1970_fall_s1_38_p752.png,E:\Data\fall\s2_38\ROIs1970_fall_s2_38_p752.png
spring,ROIs1158_spring_20_p604,E:\Data\spring\s1_20\ROIs1158_spring_s1_20_p604.png,E:\Data\spring\s2_20\ROIs1158_spring_s2_20_p604.png,True,,42.596451,48.563318,0.015625,48.734283,57.681501,E:\Data\spring\s1_20\ROIs1158_spring_s1_20_p604.png,E:\Data\spring\s2_20\ROIs1158_spring_s2_20_p604.png
winter,ROIs2017_winter_19_p215,E:\Data\winter\s1_19\ROIs2017_winter_s1_19_p215.png,E:\Data\winter\s2_19\ROIs2017_winter_s2_19_p215.png,True,,37.623291,40.293771,0.003906,26.434174,22.935388,E:\Data\winter\s1_19\ROIs2017_winter_s1_19_p215.png,E:\Data\winter\s2_19\ROIs2017_winter_s2_19_p215.png
winter,ROIs2017_winter_23_p635,E:\Data\winter\s1_23\ROIs2017_winter_s1_23_p635.png,E:\Data\winter\s2_23\ROIs2017_winter_s2_23_p635.png,True,,17.753647,63.803172,0.0,41.927109,53.655549,E:\Data\winter\s1_23\ROIs2017_winter_s1_23_p635.png,E:\Data\winter\s2_23\ROIs2017_winter_s2_23_p635.png
winter,ROIs2017_winter_107_p598,E:\Data\winter\s1_107\ROIs2017_winter_s1_107_p598.png,E:\Data\winter\s2_107\ROIs2017_winter_s2_107_p598.png,True,,35.92807,55.008821,0.036892,65.884995,54.058981,E:\Data\winter\s1_107\ROIs2017_winter_s1_107_p598.png,E:\Data\winter\s2_107\ROIs2017_winter_s2_107_p598.png
winter,ROIs2017_winter_112_p156,E:\Data\winter\s1_112\ROIs2017_winter_s1_112_p156.png,E:\Data\winter\s2_112\ROIs2017_winter_s2_112_p156.png,True,,20.526855,34.592704,0.009549,43.369202,31.19599,E:\Data\winter\s1_112\ROIs2017_winter_s1_112_p156.png,E:\Data\winter\s2_112\ROIs2017_winter_s2_112_p156.png
spring,ROIs1158_spring_120_p1136,E:\Data\spring\s1_120\ROIs1158_spring_s1_120_p1136.png,E:\Data\spring\s2_120\ROIs1158_spring_s2_120_p1136.png,True,,15.484497,27.216507,0.0,45.129562,33.802885,E:\Data\spring\s1_120\ROIs1158_spring_s1_120_p1136.png,E:\Data\spring\s2_120\ROIs1158_spring_s2_120_p1136.png
spring,ROIs1158_spring_7_p397,E:\Data\spring\s1_7\ROIs1158_spring_s1_7_p397.png,E:\Data\spring\s2_7\ROIs1158_spring_s2_7_p397.png,True,,40.50766,54.085269,0.015191,53.072281,51.392198,E:\Data\spring\s1_7\ROIs1158_spring_s1_7_p397.png,E:\Data\spring\s2_7\ROIs1158_spring_s2_7_p397.png
spring,ROIs1158_spring_148_p597,E:\Data\spring\s1_148\ROIs1158_spring_s1_148_p597.png,E:\Data\spring\s2_148\ROIs1158_spring_s2_148_p597.png,True,,40.372955,31.964619,0.001302,26.529739,19.354481,E:\Data\spring\s1_148\ROIs1158_spring_s1_148_p597.png,E:\Data\spring\s2_148\ROIs1158_spring_s2_148_p597.png
winter,ROIs2017_winter_37_p35,E:\Data\winter\s1_37\ROIs2017_winter_s1_37_p35.png,E:\Data\winter\s2_37\ROIs2017_winter_s2_37_p35.png,True,,22.493607,82.775006,0.249566,47.328888,37.002865,E:\Data\winter\s1_37\ROIs2017_winter_s1_37_p35.png,E:\Data\winter\s2_37\ROIs2017_winter_s2_37_p35.png
winter,ROIs2017_winter_22_p616,E:\Data\winter\s1_22\ROIs2017_winter_s1_22_p616.png,E:\Data\winter\s2_22\ROIs2017_winter_s2_22_p616.png,True,,20.080429,40.152243,0.0,65.272659,45.611366,E:\Data\winter\s1_22\ROIs2017_winter_s1_22_p616.png,E:\Data\winter\s2_22\ROIs2017_winter_s2_22_p616.png
winter,winter_img_temperate_p2701,E:\Data\winter\s1_171\winter_img_temperate_p2701.png,E:\Data\winter\s2_171\winter_img_temperate_p2701.png,True,,22.452179,29.371098,0.000434,15.265274,14.666515,E:\Data\winter\s1_171\winter_img_temperate_p2701.png,E:\Data\winter\s2_171\winter_img_temperate_p2701.png
spring,ROIs1158_spring_109_p97,E:\Data\spring\s1_109\ROIs1158_spring_s1_109_p97.png,E:\Data\spring\s2_109\ROIs1158_spring_s2_109_p97.png,True,,34.902893,50.158514,0.315104,67.524307,49.489727,E:\Data\spring\s1_109\ROIs1158_spring_s1_109_p97.png,E:\Data\spring\s2_109\ROIs1158_spring_s2_109_p97.png
fall,ROIs1970_fall_145_p723,E:\Data\fall\s1_145\ROIs1970_fall_s1_145_p723.png,E:\Data\fall\s2_145\ROIs1970_fall_s2_145_p723.png,True,,27.160141,39.909685,0.0,42.602539,45.955208,E:\Data\fall\s1_145\ROIs1970_fall_s1_145_p723.png,E:\Data\fall\s2_145\ROIs1970_fall_s2_145_p723.png
spring,ROIs1158_spring_65_p1593,E:\Data\spring\s1_65\ROIs1158_spring_s1_65_p1593.png,E:\Data\spring\s2_65\ROIs1158_spring_s2_65_p1593.png,True,,18.882782,45.513541,0.033854,47.632172,45.56413,E:\Data\spring\s1_65\ROIs1158_spring_s1_65_p1593.png,E:\Data\spring\s2_65\ROIs1158_spring_s2_65_p1593.png
summer,ROIs1868_summer_142_p907,E:\Data\summer\s1_142\ROIs1868_summer_s1_142_p907.png,E:\Data\summer\s2_142\ROIs1868_summer_s2_142_p907.png,True,,27.533798,39.09959,0.030382,52.511856,45.860179,E:\Data\summer\s1_142\ROIs1868_summer_s1_142_p907.png,E:\Data\summer\s2_142\ROIs1868_summer_s2_142_p907.png
summer,ROIs1868_summer_86_p649,E:\Data\summer\s1_86\ROIs1868_summer_s1_86_p649.png,E:\Data\summer\s2_86\ROIs1868_summer_s2_86_p649.png,True,,14.824539,37.394033,0.003906,60.286697,56.637545,E:\Data\summer\s1_86\ROIs1868_summer_s1_86_p649.png,E:\Data\summer\s2_86\ROIs1868_summer_s2_86_p649.png
summer,ROIs1868_summer_127_p1448,E:\Data\summer\s1_127\ROIs1868_summer_s1_127_p1448.png,E:\Data\summer\s2_127\ROIs1868_summer_s2_127_p1448.png,True,,15.451538,18.386295,0.0,42.563873,46.438024,E:\Data\summer\s1_127\ROIs1868_summer_s1_127_p1448.png,E:\Data\summer\s2_127\ROIs1868_summer_s2_127_p1448.png
winter,winter_img_temperate_p93,E:\Data\winter\s1_170\winter_img_temperate_p93.png,E:\Data\winter\s2_170\winter_img_temperate_p93.png,True,,32.686386,23.614965,0.0,14.341293,14.877858,E:\Data\winter\s1_170\winter_img_temperate_p93.png,E:\Data\winter\s2_170\winter_img_temperate_p93.png
fall,ROIs1970_fall_72_p1436,E:\Data\fall\s1_72\ROIs1970_fall_s1_72_p1436.png,E:\Data\fall\s2_72\ROIs1970_fall_s2_72_p1436.png,True,,22.382355,75.37002,0.029514,36.594955,37.853125,E:\Data\fall\s1_72\ROIs1970_fall_s1_72_p1436.png,E:\Data\fall\s2_72\ROIs1970_fall_s2_72_p1436.png
winter,ROIs2017_winter_16_p1246,E:\Data\winter\s1_16\ROIs2017_winter_s1_16_p1246.png,E:\Data\winter\s2_16\ROIs2017_winter_s2_16_p1246.png,True,,42.474472,39.843916,0.141059,46.860535,47.012786,E:\Data\winter\s1_16\ROIs2017_winter_s1_16_p1246.png,E:\Data\winter\s2_16\ROIs2017_winter_s2_16_p1246.png
winter,ROIs2017_winter_45_p468,E:\Data\winter\s1_45\ROIs2017_winter_s1_45_p468.png,E:\Data\winter\s2_45\ROIs2017_winter_s2_45_p468.png,True,,46.737732,39.230733,0.000434,36.948746,34.918129,E:\Data\winter\s1_45\ROIs2017_winter_s1_45_p468.png,E:\Data\winter\s2_45\ROIs2017_winter_s2_45_p468.png
summer,ROIs1868_summer_77_p868,E:\Data\summer\s1_77\ROIs1868_summer_s1_77_p868.png,E:\Data\summer\s2_77\ROIs1868_summer_s2_77_p868.png,True,,44.646942,45.712798,0.0,65.653915,45.115366,E:\Data\summer\s1_77\ROIs1868_summer_s1_77_p868.png,E:\Data\summer\s2_77\ROIs1868_summer_s2_77_p868.png
winter,ROIs2017_winter_100_p936,E:\Data\winter\s1_100\ROIs2017_winter_s1_100_p936.png,E:\Data\winter\s2_100\ROIs2017_winter_s2_100_p936.png,True,,19.013245,25.497097,0.001302,47.714737,35.660098,E:\Data\winter\s1_100\ROIs2017_winter_s1_100_p936.png,E:\Data\winter\s2_100\ROIs2017_winter_s2_100_p936.png
spring,ROIs1158_spring_65_p1285,E:\Data\spring\s1_65\ROIs1158_spring_s1_65_p1285.png,E:\Data\spring\s2_65\ROIs1158_spring_s2_65_p1285.png,True,,19.133713,18.938382,0.0,48.652771,41.001384,E:\Data\spring\s1_65\ROIs1158_spring_s1_65_p1285.png,E:\Data\spring\s2_65\ROIs1158_spring_s2_65_p1285.png
summer,ROIs1868_summer_56_p1035,E:\Data\summer\s1_56\ROIs1868_summer_s1_56_p1035.png,E:\Data\summer\s2_56\ROIs1868_summer_s2_56_p1035.png,True,,28.468506,27.034891,0.027344,53.623779,38.539164,E:\Data\summer\s1_56\ROIs1868_summer_s1_56_p1035.png,E:\Data\summer\s2_56\ROIs1868_summer_s2_56_p1035.png
spring,ROIs1158_spring_65_p1486,E:\Data\spring\s1_65\ROIs1158_spring_s1_65_p1486.png,E:\Data\spring\s2_65\ROIs1158_spring_s2_65_p1486.png,True,,14.284622,40.343224,0.021267,48.263306,45.089586,E:\Data\spring\s1_65\ROIs1158_spring_s1_65_p1486.png,E:\Data\spring\s2_65\ROIs1158_spring_s2_65_p1486.png
fall,ROIs1970_fall_89_p590,E:\Data\fall\s1_89\ROIs1970_fall_s1_89_p590.png,E:\Data\fall\s2_89\ROIs1970_fall_s2_89_p590.png,True,,25.102707,40.883197,0.00217,56.942291,40.667993,E:\Data\fall\s1_89\ROIs1970_fall_s1_89_p590.png,E:\Data\fall\s2_89\ROIs1970_fall_s2_89_p590.png
spring,ROIs1158_spring_110_p311,E:\Data\spring\s1_110\ROIs1158_spring_s1_110_p311.png,E:\Data\spring\s2_110\ROIs1158_spring_s2_110_p311.png,True,,31.377045,36.898357,0.001302,66.232468,42.986015,E:\Data\spring\s1_110\ROIs1158_spring_s1_110_p311.png,E:\Data\spring\s2_110\ROIs1158_spring_s2_110_p311.png
winter,ROIs2017_winter_107_p484,E:\Data\winter\s1_107\ROIs2017_winter_s1_107_p484.png,E:\Data\winter\s2_107\ROIs2017_winter_s2_107_p484.png,True,,28.348282,63.791145,0.00434,64.762497,53.916349,E:\Data\winter\s1_107\ROIs2017_winter_s1_107_p484.png,E:\Data\winter\s2_107\ROIs2017_winter_s2_107_p484.png
summer,ROIs1868_summer_128_p155,E:\Data\summer\s1_128\ROIs1868_summer_s1_128_p155.png,E:\Data\summer\s2_128\ROIs1868_summer_s2_128_p155.png,True,,27.681213,44.49579,0.028646,53.186478,51.73811,E:\Data\summer\s1_128\ROIs1868_summer_s1_128_p155.png,E:\Data\summer\s2_128\ROIs1868_summer_s2_128_p155.png
spring,ROIs1158_spring_53_p762,E:\Data\spring\s1_53\ROIs1158_spring_s1_53_p762.png,E:\Data\spring\s2_53\ROIs1158_spring_s2_53_p762.png,True,,37.207779,39.724562,0.000434,54.530746,60.157846,E:\Data\spring\s1_53\ROIs1158_spring_s1_53_p762.png,E:\Data\spring\s2_53\ROIs1158_spring_s2_53_p762.png
summer,ROIs1868_summer_75_p674,E:\Data\summer\s1_75\ROIs1868_summer_s1_75_p674.png,E:\Data\summer\s2_75\ROIs1868_summer_s2_75_p674.png,True,,44.069916,60.222661,0.031684,33.887085,37.872379,E:\Data\summer\s1_75\ROIs1868_summer_s1_75_p674.png,E:\Data\summer\s2_75\ROIs1868_summer_s2_75_p674.png
fall,ROIs1970_fall_67_p614,E:\Data\fall\s1_67\ROIs1970_fall_s1_67_p614.png,E:\Data\fall\s2_67\ROIs1970_fall_s2_67_p614.png,True,,29.764114,51.674526,0.039062,54.959229,47.068753,E:\Data\fall\s1_67\ROIs1970_fall_s1_67_p614.png,E:\Data\fall\s2_67\ROIs1970_fall_s2_67_p614.png
summer,ROIs1868_summer_18_p521,E:\Data\summer\s1_18\ROIs1868_summer_s1_18_p521.png,E:\Data\summer\s2_18\ROIs1868_summer_s2_18_p521.png,True,,32.441345,54.297821,0.006076,23.420715,21.41983,E:\Data\summer\s1_18\ROIs1868_summer_s1_18_p521.png,E:\Data\summer\s2_18\ROIs1868_summer_s2_18_p521.png
spring,ROIs1158_spring_15_p845,E:\Data\spring\s1_15\ROIs1158_spring_s1_15_p845.png,E:\Data\spring\s2_15\ROIs1158_spring_s2_15_p845.png,True,,37.816605,31.248492,0.0,31.393677,23.279991,E:\Data\spring\s1_15\ROIs1158_spring_s1_15_p845.png,E:\Data\spring\s2_15\ROIs1158_spring_s2_15_p845.png
